reduced_dim_0,reduced_dim_1,reduced_dim_2,reduced_dim_3,reduced_dim_4,reduced_dim_5,reduced_dim_6,reduced_dim_7,reduced_dim_8,reduced_dim_9,label
-0.3693942725658417,0.15961889922618866,0.2353055626153946,-0.24139945209026337,-0.4511600136756897,-0.07114997506141663,-0.08193004131317139,0.05435442179441452,0.18438133597373962,-0.14642225205898285,9
0.23172278702259064,0.09181211143732071,0.38823431730270386,-0.6145309805870056,-0.2233445644378662,-0.03552737832069397,0.10481872409582138,0.05202707648277283,-0.06517846882343292,-0.11147390305995941,3
-0.268968403339386,-0.3905969560146332,0.7053048610687256,-0.21960599720478058,0.5490349531173706,0.20339839160442352,-0.38843610882759094,-0.9473558068275452,0.3072194755077362,-0.10804615169763565,1
-0.17978130280971527,0.41433387994766235,0.18263369798660278,-0.271068274974823,0.43259894847869873,0.5688452124595642,0.032819949090480804,0.7501050233840942,0.21559226512908936,-0.1938171684741974,7
0.5745118856430054,-0.03253554552793503,0.2946713864803314,0.6483108401298523,0.005807890556752682,-0.10556118935346603,-0.04556964710354805,-0.2422953099012375,-0.12281889468431473,0.14258022606372833,6
-0.5695688724517822,-0.5742419362068176,0.029145343229174614,0.4827258288860321,0.3278089761734009,0.24598823487758636,0.07223539799451828,0.45893409848213196,-0.23025566339492798,0.03735079988837242,5
0.598095715045929,-0.15448841452598572,0.5643467307090759,-0.4503345787525177,0.002115965820848942,0.053617775440216064,0.3956177532672882,0.08973168581724167,-0.06376207619905472,-0.16137826442718506,3
-0.31762027740478516,0.15066178143024445,-0.14947663247585297,-0.6288363337516785,-0.5862265229225159,-0.026847414672374725,0.027297036722302437,-0.1913979947566986,-0.2403910607099533,-0.12164230644702911,3
0.23962171375751495,-0.081690713763237,0.18924744427204132,-0.6972895264625549,-0.47383609414100647,0.05897875875234604,-0.04605409875512123,-0.03894282504916191,-0.21842694282531738,-0.20239584147930145,3
0.9160944223403931,0.7566379904747009,0.2887735366821289,0.2235328108072281,0.567422091960907,0.04068279638886452,0.4801948368549347,-0.039508506655693054,-0.23299653828144073,-0.5008134245872498,6
0.8298295140266418,0.43780815601348877,-0.7072780728340149,0.013802438974380493,0.1429266482591629,0.43880099058151245,0.21175068616867065,0.07297219336032867,0.26460108160972595,0.011112913489341736,0
0.13723675906658173,-0.47749990224838257,-0.802765965461731,-0.15997426211833954,0.20003817975521088,-0.28628283739089966,-0.15380191802978516,-0.08705102652311325,0.6304037570953369,0.15425629913806915,8
-0.777010977268219,-0.1319066733121872,-0.7172331213951111,0.21334266662597656,-0.3399236798286438,-0.20312990248203278,0.29024872183799744,0.12157364189624786,-0.38078710436820984,-0.034001775085926056,4
-0.3624970018863678,0.6774609684944153,0.20647859573364258,-0.38487187027931213,-0.5139032006263733,0.158247172832489,-0.3558482825756073,-0.3085598051548004,-0.14409239590168,-0.17002519965171814,9
-0.3632725477218628,-0.27589043974876404,-0.2811392545700073,0.5418387055397034,-0.151120126247406,0.7599255442619324,-0.05488501116633415,0.7076805233955383,-0.029359452426433563,0.017997516319155693,5
-0.7377186417579651,-0.6586526036262512,-0.4182841181755066,0.061837807297706604,0.046475641429424286,-0.2912128269672394,0.3302563726902008,0.4957302510738373,-0.6581344604492188,0.10048715025186539,1
-0.1795084923505783,-0.4488038718700409,-0.10292220115661621,0.2004339098930359,-0.6466122269630432,-0.01065743062645197,0.4464420676231384,-0.18209730088710785,0.6716236472129822,0.009370763786137104,8
-0.82216477394104,-0.13662008941173553,-0.3347020149230957,-0.02814425714313984,0.24423979222774506,0.07092009484767914,0.1037927120923996,-0.17963260412216187,-0.4345118999481201,0.2865685522556305,7
-0.12894132733345032,-0.5696125626564026,-0.014323500916361809,0.24290671944618225,-0.11690032482147217,0.0973283126950264,0.6102243661880493,-0.2957381010055542,0.3739771842956543,-0.11398591846227646,8
-0.0567454993724823,-0.4463825821876526,-0.0013993079774081707,0.30094024538993835,-0.6310378313064575,-0.2015821635723114,0.2272910177707672,-0.10245262086391449,0.26739582419395447,0.3827177882194519,8
0.9571382403373718,0.45394155383110046,0.09187760949134827,-0.3663637042045593,0.4340030550956726,0.3406001627445221,0.5049823522567749,0.26573485136032104,0.011733670718967915,0.06971657276153564,0
-0.3422791361808777,-0.6006218194961548,0.16751515865325928,0.2618858516216278,-0.3220459818840027,-0.20609557628631592,0.35566115379333496,0.01544114574790001,0.030855542048811913,-0.0003288009902462363,8
-0.1965770572423935,-0.23165999352931976,0.11159916967153549,-0.6419747471809387,0.7281317710876465,-0.512174129486084,0.03622443974018097,-0.13575860857963562,-0.3256726861000061,0.20371390879154205,2
0.5164306163787842,1.0404791831970215,0.029817601665854454,-0.3066585659980774,0.5657601356506348,0.2624323070049286,0.227926105260849,0.0900958776473999,0.028801659122109413,-0.004566148854792118,0
0.3735540509223938,0.050320398062467575,0.32836899161338806,-0.09122876077890396,0.27388760447502136,-0.9383445382118225,0.3561936616897583,-0.632736086845398,-0.0781981348991394,0.36212629079818726,8
-0.26469194889068604,0.21758466958999634,0.3632448613643646,0.6132549047470093,-0.2147923856973648,0.5225761532783508,-0.22557169198989868,0.4585818648338318,0.23421742022037506,0.35893458127975464,5
0.3382074534893036,0.004273161292076111,-0.5185186862945557,-0.0489078164100647,-1.026112675666809,0.3743688762187958,-0.6482950448989868,0.6971701383590698,-0.23791292309761047,0.09004442393779755,5
-0.4784242808818817,0.4783326983451843,0.2990386188030243,-0.08369816094636917,0.647942304611206,0.2733966112136841,-0.4411057233810425,-0.2839426100254059,-0.41676902770996094,-0.1430080235004425,2
0.007738735526800156,-0.1953888088464737,-0.14727583527565002,-0.4634943902492523,0.8116067051887512,-0.2702440321445465,-0.4169730842113495,-0.1874091774225235,-0.03463209420442581,-0.07825362682342529,2
0.8223552703857422,0.24823029339313507,-0.3621940314769745,-0.3846208453178406,-0.23346346616744995,0.4259607493877411,0.33096665143966675,-0.3052622973918915,-0.07828734815120697,0.17374834418296814,0
-0.4568830132484436,-0.4441680908203125,0.3576624393463135,-0.09346118569374084,0.28876784443855286,0.4545440077781677,-0.017615873366594315,-0.44498807191848755,0.41387733817100525,-0.3539455235004425,1
0.20249804854393005,-0.08989372849464417,-0.4982650876045227,0.34161844849586487,-0.13277018070220947,0.4661899209022522,-0.3161817193031311,0.26372817158699036,-0.21647080779075623,-0.2703842520713806,5
-0.32046717405319214,0.5250861048698425,-0.10981376469135284,-0.16978490352630615,-0.43299970030784607,0.026310134679079056,-0.07163844257593155,-0.2806476056575775,-0.17750291526317596,-0.023177213966846466,9
0.26127469539642334,0.13657957315444946,0.19266124069690704,-0.614188551902771,-0.5822346210479736,0.06453395634889603,0.0006970736430957913,-0.15694069862365723,-0.3777567446231842,-0.15696333348751068,3
0.6185126900672913,-0.09726832062005997,-0.7581096887588501,0.13635192811489105,-0.12097915261983871,0.40356308221817017,0.04430381953716278,0.08572211116552353,0.08984853327274323,0.17300905287265778,0
0.7018856406211853,0.4885087311267853,0.7606452703475952,0.2374938726425171,0.5334455966949463,-0.026400739327073097,0.48589563369750977,-0.18480820953845978,-0.04318728670477867,-0.13684727251529694,6
0.08214797079563141,-0.6005429625511169,-0.43232062458992004,-0.5320402979850769,0.40311017632484436,-0.6680064797401428,0.30268028378486633,-0.22541487216949463,0.5341886878013611,-0.0371815524995327,2
0.09054628014564514,-0.09674752503633499,-0.46763721108436584,-0.5690622925758362,0.0027312282472848892,-0.2680266499519348,0.22002150118350983,-0.05833487585186958,-9.9450524430722e-05,-0.05386578291654587,2
0.7719153761863708,-0.21888087689876556,-0.06442157179117203,0.6594851613044739,0.11574354767799377,0.030986042693257332,-0.18423421680927277,0.15580715239048004,-0.2383289784193039,0.26190251111984253,6
-0.7033004760742188,0.750095784664154,0.1350945234298706,0.8070337772369385,-0.4217286705970764,-0.24341824650764465,0.06371302157640457,-0.17875708639621735,-0.21438492834568024,0.06651800870895386,4
1.0696828365325928,0.3036925494670868,-0.32311323285102844,-0.10055325925350189,0.5204523205757141,0.4793505072593689,0.4452400803565979,0.4934137463569641,0.44704562425613403,0.30985164642333984,0
-0.15092307329177856,-0.9408785700798035,-0.2608552575111389,0.5473966002464294,0.14244425296783447,-0.007724716328084469,0.30691614747047424,0.32271718978881836,-0.26313239336013794,0.258833646774292,1
-0.048518624156713486,-0.7124534845352173,-0.24131499230861664,0.515166699886322,-0.2794121503829956,-0.20208153128623962,0.40312838554382324,-0.06962301582098007,-0.051441602408885956,-0.03402383252978325,8
-0.463033527135849,0.2854997515678406,0.17655126750469208,0.5506308078765869,-0.04862576350569725,-0.06336463987827301,-0.050131700932979584,-0.15023577213287354,-0.06379661709070206,-0.1843630075454712,4
0.5489794611930847,0.14101165533065796,-0.15242396295070648,0.10635487735271454,-0.15243612229824066,0.11334411054849625,0.03038550540804863,-0.15539652109146118,-0.2338433563709259,0.0296743493527174,0
-0.2634527087211609,-0.5089823007583618,-0.3158273696899414,0.1346113234758377,0.2247190922498703,-0.6765506267547607,-0.2417871057987213,0.33988526463508606,0.44242843985557556,0.43548351526260376,2
-0.13743698596954346,0.4660376310348511,-0.11374254524707794,0.368600070476532,1.0513581037521362,0.34842342138290405,0.26260340213775635,0.4006231725215912,0.16649003326892853,-0.5788480639457703,4
-0.6954609751701355,0.20194683969020844,-0.3847769498825073,-0.3640075623989105,0.16591961681842804,0.3833698332309723,-0.26584529876708984,-0.1509893238544464,-0.21983809769153595,-0.023062581196427345,7
-0.6745399832725525,0.3109082281589508,0.26498061418533325,-0.42324578762054443,0.23181875050067902,-0.06100478395819664,-0.7698637247085571,-0.4951017200946808,0.3819710612297058,0.01715456135571003,7
-0.3435055613517761,0.9114192128181458,0.2514576017856598,-0.018120475113391876,0.12310973554849625,-0.3556145131587982,0.04450259357690811,0.8382384777069092,0.04577720910310745,-0.35106906294822693,4
-0.5879247188568115,0.3801063895225525,-0.4583747684955597,0.7154605388641357,-0.12522342801094055,-0.14884106814861298,-0.05665955692529678,0.07741057872772217,-0.16750219464302063,0.013694831170141697,4
1.019504189491272,0.6604683995246887,0.14336571097373962,-0.3169644773006439,-0.053222090005874634,0.11644536256790161,0.5003148317337036,-0.007343098055571318,-0.16517695784568787,-0.40363603830337524,0
-0.3922090530395508,-0.8866355419158936,-0.6494405269622803,0.27063512802124023,-0.038595303893089294,-0.0526769682765007,0.33694228529930115,0.33590927720069885,-0.15136724710464478,-0.07888747751712799,1
-0.8941206932067871,0.5712823867797852,-0.443491131067276,0.5267210602760315,-0.40452855825424194,-0.4330486059188843,0.25197121500968933,-0.20451804995536804,-0.04510068520903587,-0.3500220477581024,4
-0.23732522130012512,-0.04514726251363754,0.5468372702598572,-0.1300511658191681,-0.5985443592071533,-0.14750558137893677,0.24705162644386292,-0.14766933023929596,0.2313895970582962,0.38138478994369507,8
0.6342135667800903,0.5410709381103516,0.6351144313812256,0.41832640767097473,0.3038305640220642,0.12277034670114517,0.18793141841888428,-0.0631188154220581,0.13492131233215332,-0.007002835627645254,6
0.8988203406333923,0.23750455677509308,-0.39184045791625977,-0.17235541343688965,-0.14824624359607697,-0.2072332501411438,0.0019776918925344944,-0.05810289457440376,-0.1709371954202652,-0.33374425768852234,0
0.574857234954834,0.01346884947270155,-0.5631962418556213,-0.12242573499679565,-0.12734027206897736,0.17306968569755554,0.04336415231227875,-0.21108509600162506,0.25886937975883484,0.15202370285987854,0
0.7981085777282715,-0.04739847406744957,-0.6024101376533508,-0.1734272539615631,-0.4356100559234619,0.3313191831111908,-0.07642959803342819,-0.22949764132499695,0.32150715589523315,0.2297852635383606,0
-0.633384644985199,0.043443188071250916,-0.07212293148040771,0.3864400386810303,-0.32862594723701477,-0.15046803653240204,0.012231799773871899,-0.43859750032424927,-0.4142245054244995,0.1442849040031433,9
0.4856448769569397,-0.016568075865507126,0.5274928212165833,0.6664820909500122,0.16603250801563263,0.06152581050992012,-0.2407805472612381,-0.4159438908100128,0.26096996665000916,0.01509043201804161,6
0.10869292169809341,0.011757070198655128,0.4698013365268707,-0.3656178414821625,-0.5394351482391357,-0.0024247390683740377,-0.2940000295639038,0.5074114799499512,-0.28404903411865234,-0.2175523042678833,3
0.431572288274765,-0.24679987132549286,0.07270915806293488,0.06224346160888672,-0.30717161297798157,0.11453279852867126,-0.453566312789917,-0.1272711604833603,0.21186499297618866,0.318742960691452,6
-0.6994751691818237,-0.2467643916606903,-0.4132980406284332,-0.032388921827077866,-0.4288862943649292,0.05875730141997337,-0.054325055330991745,-0.30042150616645813,-0.9472041130065918,0.2090570032596588,9
-0.5977140665054321,0.35311347246170044,-0.11496381461620331,0.2937467396259308,-0.3575424253940582,0.2540874779224396,-0.13410183787345886,-0.4670667052268982,-0.5724084377288818,-0.19854587316513062,9
-0.6807559728622437,0.8636465072631836,0.5213115215301514,0.048664018511772156,-0.05631271377205849,-0.5750835537910461,0.12357770651578903,0.6128265261650085,0.16744732856750488,-0.38387709856033325,4
0.24315153062343597,-0.300696462392807,0.4680696129798889,-0.26037678122520447,-0.6114584803581238,-0.48315781354904175,0.20534385740756989,-0.20067593455314636,0.37438005208969116,-0.04462598264217377,8
0.6888879537582397,-0.17805008590221405,0.44282054901123047,0.7902783155441284,0.3751661777496338,-0.2567800283432007,-0.27254894375801086,-0.12519016861915588,-0.01231682114303112,0.29651597142219543,6
0.6415228247642517,-0.39574316143989563,-0.15362824499607086,0.7079940438270569,0.10895726829767227,-0.025334438309073448,-0.2434399276971817,-0.015320229344069958,-0.22865992784500122,0.2354685217142105,6
-0.4223015606403351,-0.6834012866020203,0.292646199464798,-0.04310049116611481,0.20244741439819336,0.3090158700942993,0.4411153495311737,-0.10368573665618896,0.26369959115982056,-0.21737565100193024,1
-0.37397855520248413,0.8319932818412781,0.15524844825267792,0.23846037685871124,0.310779333114624,-0.07689274102449417,-0.20748883485794067,-0.03611450642347336,0.37943437695503235,0.2809390127658844,9
-0.4360653758049011,-0.05294015631079674,-0.2794777750968933,0.20812293887138367,0.2064695656299591,0.576653242111206,-0.23108388483524323,0.30824798345565796,-0.05500878021121025,-0.300949364900589,5
0.12439438700675964,-0.3955308496952057,0.6458097100257874,-0.7091960906982422,0.505016028881073,-0.02213483676314354,0.5916340351104736,-0.289176344871521,-0.1091293916106224,0.0613548643887043,2
0.8429049253463745,-0.1722208857536316,0.2668778896331787,0.11292564868927002,0.35370704531669617,0.098607636988163,-0.31141120195388794,-0.031064582988619804,-0.5535925626754761,-0.09564816951751709,6
0.05911776050925255,-0.04948071390390396,0.39905786514282227,-0.21418967843055725,0.00387472752481699,0.03721929341554642,-0.43884599208831787,-0.1774894744157791,-0.13843922317028046,-0.2784099280834198,3
-0.9685473442077637,0.3642573356628418,0.3899802267551422,0.3520146906375885,-0.3022758662700653,-0.3775028586387634,-0.012497159652411938,-0.14942362904548645,-0.13708828389644623,-0.492064505815506,4
-0.38241055607795715,0.36818090081214905,0.3095458447933197,-0.17955537140369415,-0.3323463499546051,0.07510698586702347,-0.157505065202713,0.09028550237417221,0.0576728880405426,0.027591543272137642,9
-0.23030149936676025,-1.1292630434036255,0.44403761625289917,0.1552709937095642,0.2515188455581665,-0.08307129889726639,0.28609636425971985,-0.47454193234443665,-0.025499530136585236,0.1904512643814087,1
0.5697095394134521,0.051988422870635986,-0.434183806180954,0.23916980624198914,-0.4909254312515259,0.023246662691235542,0.1172945499420166,-0.4889473021030426,-0.3320923447608948,0.07073161005973816,0
-0.6248494386672974,0.4139641225337982,0.19885937869548798,0.6670888066291809,-0.37049826979637146,0.03171902522444725,0.03165372088551521,-0.34707990288734436,-0.0878029614686966,0.050319090485572815,4
0.02700900472700596,-0.35010606050491333,-0.7369519472122192,-0.07441524416208267,0.309736430644989,-0.6896529197692871,-0.12645944952964783,-0.10231754183769226,0.11191591620445251,0.1375555694103241,2
0.04156370460987091,-0.06004202365875244,0.11975272744894028,-0.21052387356758118,-0.6139463186264038,-0.2034417688846588,0.3996947407722473,0.22077859938144684,0.22393696010112762,-0.12285970896482468,8
-0.16293865442276,-0.05122276768088341,0.16930878162384033,0.3055947422981262,-0.32788997888565063,0.46354013681411743,-0.292756587266922,0.030832156538963318,0.2620961368083954,0.2968665063381195,5
-0.524066150188446,0.3660414516925812,0.4923058748245239,0.14781595766544342,2.7770409360527992e-05,-0.4417194724082947,-0.41484323143959045,0.05868563428521156,0.215703547000885,-0.2054913491010666,4
-0.48831215500831604,0.741660475730896,0.06316235661506653,0.35922524333000183,0.2734038233757019,-0.3688904345035553,-0.02531580440700054,-0.0978507474064827,0.11358404159545898,-0.20052970945835114,4
-0.16358061134815216,0.5541484951972961,0.6074515581130981,0.43596044182777405,0.055507395416498184,-0.35537269711494446,-0.5402460694313049,0.008267049677670002,0.23547612130641937,-0.14411696791648865,4
-0.7295408248901367,0.5598459243774414,-0.27484163641929626,0.023754669353365898,0.08387333899736404,-0.26953357458114624,0.10144482553005219,-0.3352371156215668,-0.015406287275254726,-0.16468194127082825,4
-0.2032015025615692,-0.12617658078670502,0.2970515191555023,-0.23439417779445648,-0.5453957915306091,-0.2619582712650299,0.39567703008651733,0.5720012784004211,-0.015992555767297745,0.5707329511642456,8
0.1754382848739624,-0.41257745027542114,-0.9607238173484802,-0.054154254496097565,0.2626517117023468,-0.34500354528427124,-0.22563689947128296,0.014819751493632793,0.5358483791351318,-0.03742431476712227,2
-0.501105546951294,0.7873323559761047,0.46583425998687744,-0.1151510551571846,0.08107402920722961,-0.5617197155952454,-0.6670260429382324,1.0439229011535645,0.1801050305366516,-0.4593210220336914,4
0.3960944414138794,-0.07005574554204941,0.09710337221622467,-0.037118058651685715,-0.21706806123256683,0.025741104036569595,-0.24322699010372162,0.10614476352930069,0.10802480578422546,0.16666609048843384,5
-0.6821250319480896,0.6677110195159912,0.5682092905044556,-0.05161597579717636,-0.34107133746147156,0.037805646657943726,-0.13565406203269958,0.10755296051502228,-0.0544009692966938,-0.5796100497245789,4
0.41394245624542236,-0.1039331927895546,0.41844692826271057,-0.18753114342689514,-0.10502675175666809,0.08670791238546371,-0.44179096817970276,-0.13196749985218048,-0.30232688784599304,-0.272767573595047,3
-0.6688894629478455,-0.7442622184753418,0.6210170984268188,0.085714191198349,0.25801265239715576,0.2768215537071228,0.3590865433216095,-0.35653549432754517,0.05717192590236664,-0.5565842986106873,1
0.2656930983066559,0.07623551785945892,0.7266992926597595,-1.016369342803955,-0.2532229423522949,-0.025045067071914673,0.14019450545310974,-0.16234615445137024,-0.7103554606437683,-0.09725604206323624,3
0.3778602182865143,-0.21512532234191895,-0.0980583056807518,-0.0689968541264534,-0.32741743326187134,0.13516999781131744,-0.37793922424316406,-0.05661187693476677,0.316306471824646,0.17108018696308136,5
-0.7981135845184326,0.020699404180049896,0.3375682830810547,0.6642613410949707,-0.03832345828413963,0.12188555300235748,-0.12432645261287689,-0.42625296115875244,-0.33450496196746826,-0.19517779350280762,4
0.12075280398130417,-0.27051830291748047,-0.6920940279960632,0.199754998087883,0.5480294227600098,-0.5856802463531494,-0.2015482485294342,0.06439270079135895,0.3353253901004791,-0.2020358145236969,2
-0.03324700519442558,-0.9935369491577148,0.1479342132806778,-0.044236525893211365,0.6053580045700073,-0.24801544845104218,0.0024421371053904295,0.026438001543283463,-0.22476010024547577,0.12027503550052643,1
-0.26353511214256287,-0.6044953465461731,0.38844576478004456,-0.12162239849567413,0.1725064069032669,0.2774187922477722,0.07082945853471756,-0.3668341636657715,0.22240935266017914,-0.4864386022090912,1
0.11405421793460846,-0.3745814263820648,-0.39889436960220337,-0.3232835829257965,0.03895688056945801,-0.46491268277168274,0.3790406882762909,0.09018400311470032,0.34820112586021423,0.6471320986747742,2
0.22771252691745758,-0.35597220063209534,0.6232471466064453,-0.27010294795036316,0.22724944353103638,0.3015070855617523,0.5938700437545776,-0.009627511724829674,0.08694405108690262,-0.0997014120221138,2
-0.21782390773296356,-0.2679286003112793,0.1022808700799942,0.0809590071439743,-0.498820424079895,-0.20391559600830078,0.28881630301475525,0.04576219990849495,0.18941272795200348,-0.11291386932134628,8
-0.032343070954084396,-0.2173863798379898,-0.40539541840553284,-0.6805031895637512,0.04422420635819435,-0.4576357305049896,0.34727180004119873,-0.0917322114109993,0.10391896218061447,0.12169569730758667,2
-0.8877941966056824,-0.14590398967266083,-0.26898685097694397,-0.04702605679631233,0.3703472912311554,0.17952409386634827,0.09780584275722504,-0.3501250743865967,-0.40335243940353394,0.7687448859214783,7
0.8321733474731445,0.012365039438009262,-0.6014299392700195,-0.14676009118556976,-0.2250201404094696,0.37773963809013367,0.14292113482952118,0.04227394610643387,0.14938679337501526,0.02943224459886551,0
-0.6193495392799377,0.314405232667923,0.4580991864204407,0.383795827627182,-0.08794711530208588,0.0142274871468544,-0.23087604343891144,0.023001182824373245,0.10895940661430359,-0.2676156759262085,4
0.9490164518356323,0.4991203844547272,-0.5229537487030029,-0.47793519496917725,0.11608624458312988,0.01684429496526718,0.6634259819984436,0.11240724474191666,0.18847982585430145,0.10325820744037628,0
0.7079514861106873,-0.38832664489746094,0.40246376395225525,0.187789648771286,0.005971413571387529,0.06972912698984146,-0.4311424195766449,-0.002839192748069763,-0.2763310372829437,-0.1664508432149887,6
0.5524632334709167,-0.3232097923755646,0.2600458860397339,-0.26767295598983765,0.0270994883030653,-0.060861751437187195,-0.1800047755241394,0.13588513433933258,-0.3319988548755646,-0.10016386210918427,3
0.29258090257644653,-0.12370563298463821,0.27315831184387207,-0.2741878032684326,-0.16201402246952057,-0.01518868189305067,-0.25533148646354675,0.395182341337204,-0.058652427047491074,0.1936120241880417,5
-0.20999382436275482,0.04808306694030762,-0.15534131228923798,-0.2373628318309784,0.4409392178058624,-0.6296393275260925,-0.45658886432647705,0.18142205476760864,0.5033347606658936,-0.044556666165590286,2
-0.48052462935447693,0.06811089813709259,-0.30711954832077026,0.3065234124660492,0.6534666419029236,-0.4342605769634247,-0.8130194544792175,-0.15332336723804474,0.11028891801834106,0.126121386885643,2
0.5560019612312317,-0.26520276069641113,0.2940620183944702,-0.246177539229393,-0.3009110987186432,0.009668434038758278,-0.45663055777549744,0.28346163034439087,0.10882915556430817,0.34242984652519226,5
-0.2808634638786316,-1.037750244140625,0.25622230768203735,0.1114390417933464,0.7018133401870728,-0.07937369495630264,-0.016035933047533035,0.4524536728858948,-0.5293466448783875,0.19381405413150787,1
-0.45100948214530945,-0.8850346803665161,0.27577316761016846,0.07196997851133347,0.5671547651290894,0.18504507839679718,0.06983407586812973,0.016287878155708313,-0.4139118790626526,0.41817063093185425,1
-0.5744935870170593,0.23264789581298828,-0.2727533280849457,0.8460135459899902,-0.10636865347623825,-0.06086210161447525,-0.14716210961341858,-0.23102857172489166,-0.36590903997421265,-0.13593792915344238,4
0.33004626631736755,-0.002769635757431388,0.19714850187301636,0.09357678890228271,-0.7778734564781189,0.421175479888916,-0.300474613904953,0.5451037287712097,-0.04431632533669472,0.41254058480262756,5
0.09107895195484161,-0.5536600947380066,-0.49533089995384216,-0.4964352250099182,0.4149397015571594,-0.6888946890830994,0.25487834215164185,-0.2478322833776474,0.5559989809989929,-0.007054692599922419,2
0.23507288098335266,-0.6671958565711975,0.2064966857433319,-0.37647852301597595,0.8242630362510681,-0.2302899807691574,-0.023378921672701836,0.01349713932722807,0.07193241268396378,0.024848071858286858,2
-0.7104020714759827,0.3050178587436676,0.3562817871570587,0.2900535464286804,-0.04365694150328636,-0.0714101642370224,-0.4433192014694214,-0.31413018703460693,0.329880028963089,0.04786549508571625,9
0.5352085828781128,0.14267975091934204,0.45757362246513367,-0.6999784111976624,-0.23258037865161896,-0.12153865396976471,0.4210593104362488,-0.1335824877023697,-0.25769856572151184,-0.04779624566435814,3
