reduced_dim_0,reduced_dim_1,label
-620.4738085458928,1502.7554022402965,4
-2475.8140811556577,2945.761545891142,4
-531.0405073155428,-1546.9151972006114,8
720.2240442189147,-1124.817201832175,2
-1637.239127832681,1736.707308876691,4
1700.4348704701042,-612.3193989447243,5
-2147.3699563674813,1447.9149345837695,4
845.4652395333932,-475.7878314094109,3
-1062.1162700490652,-971.5705741452704,1
336.37245725721607,-915.3958253126035,3
542.4930603388827,-1550.885262764293,5
-2023.0998825298727,150.33017670648894,4
-1099.5205239226837,-170.0584728312705,2
-981.511018648218,-3025.4737087713324,1
-774.3349000648307,-574.9467369004348,1
-976.493674799229,-1332.2075769587243,2
-303.0641164355195,-1928.8097589392944,2
209.65514307982284,-1549.0779963826826,8
98.37698677595994,-1442.0218679422155,2
-2908.8171487888776,-661.2011314955191,7
2970.3402828124767,799.6366441688695,0
-1425.8280523787716,820.040204738308,4
5997.604747119485,2955.782132754665,0
2793.493093401321,-1086.2593864746348,6
3090.234221655943,-1571.4653691775675,3
1989.422204169882,-839.0695714466704,5
-1668.0789127284315,64.58749792937856,2
-1944.9693177443717,1141.4947887404833,2
2307.610764704549,-746.3734102165425,5
-827.9579714929201,-2640.2690192158007,1
-836.7538553442577,-2093.753396059646,1
-1798.6872018997817,986.0371832111706,4
3140.6852524486744,-495.63377183130746,5
553.1910952059093,-1355.891702860996,2
-32.385423222663114,-3293.186797453036,2
-2718.9669021076734,1320.1983125421666,9
1865.30341769262,-1295.9255620732445,3
-237.4567814835008,-2424.6238416753067,6
-1378.8207843429184,-413.4936492551047,2
-2385.6462022114533,2483.180973932375,9
-1889.9161677767327,2220.4183633645066,9
151.3823186839582,-329.67499914017213,5
1875.8933689260314,-1653.640083809511,3
-2404.084213216426,1286.6873254087282,4
1826.5705363660684,-1782.3754904678124,8
-1448.996986506568,767.1098849221672,7
61.120896393463845,-3320.3157800374415,3
-52.08994677833679,-276.949967051578,9
-895.8897036625772,2738.939536822851,7
-2038.1218508973204,1157.1949638060566,9
-2387.10064498234,717.6293574568473,9
2763.3830551532947,2343.359724335389,0
-624.3555007051768,-2492.0888544404006,1
-270.92533488643426,-1926.7076450018094,8
5463.9295966247355,1614.8592321368235,0
-316.3197087005508,156.97252671305017,5
2207.986833711911,1146.0253904477295,6
4618.3829598127795,2222.167758477715,0
-736.3021796564161,-693.5734296812122,2
1065.7153595274822,-969.2114490914466,8
2616.664006695637,2698.1314605316297,0
1227.689991527796,1635.8331042600457,6
-1547.0917078806503,-309.51096083657836,7
-1348.1871194090638,-1229.3277120910986,1
179.8164780471763,-525.5014183088615,8
1780.5717088927024,-1694.8679862460135,3
183.17319427997163,-1736.6973135267563,8
-470.4697109156906,-476.861693284267,2
-2112.3903162433257,1754.9854417041986,9
-1870.4136099165219,907.0480436350616,4
-96.64541322694585,-391.93037895930166,5
4172.3874467557,1465.1942356752622,0
-1478.675486267364,-1818.7085926051238,1
-590.6054774046722,148.0969101421957,2
-1033.1760487786098,-2526.8615455797626,1
3332.419135577903,1082.5478608417438,3
-1211.207174987115,-1645.1028871475567,1
-1801.5389145440354,2494.2156491878027,7
-876.8945917767755,-2190.8292348849704,8
-1098.757822044018,-553.3549849207996,8
-959.5065020107083,-1575.8063409669721,1
-571.5220574360923,-1216.6088162547499,8
-1861.9813377848664,-258.86230095570346,8
-1525.4377824876758,1707.422729313464,9
-1788.5715304668468,884.2731081851744,9
-1195.205862264203,-969.7752910103864,8
2331.1205786029063,-1091.7487774385982,8
3584.071990019951,2388.351440554237,0
-744.3168763097271,-2605.7857895556153,1
1426.3632895816368,-695.9167479331467,5
-2018.2535814705623,673.134859536823,7
-2071.6098971753872,2401.643406956629,4
1239.7530433683835,-2086.9138421301814,3
-2587.055877464948,-638.3828615369305,7
-2289.746542650243,1038.1132853001682,4
-2827.1181608161814,1182.2782055059338,4
-1628.237846315568,2130.6661999815638,4
-1289.7263080854782,-2394.68677169172,1
-2091.3016814798243,575.0352765903306,9
228.6259530088287,-659.3892768440735,2
880.196817215841,246.79709969025296,2
-1139.6775141256514,-1418.1918497805295,1
-1344.5417671265889,197.41998871143863,5
3968.552523603178,1027.7150073669409,0
-2214.555968986542,674.5680684053854,4
2502.4063781680784,-938.4264560240767,6
2264.6729233508636,-350.90538315798227,5
-1474.018699821827,-2477.871670324854,1
742.7184754687382,6.257486521265797,6
1306.5533438896514,816.4471031891943,6
-376.7355659722236,-1090.768128296375,8
3235.109188777689,-2139.8068257992645,3
-1057.4811639941145,27.375735403368754,2
1740.9069164082462,-1025.676331591761,2
-887.257654202022,225.97386904903334,5
-1239.612517475471,-866.7115679292904,2
-242.68472929743842,-2965.373394151764,8
-1607.8250386777602,-2513.3251593765067,7
1421.6371574123607,-972.3536976899268,6
2167.464539449074,-220.19668859147,0
-232.04845419225055,-663.6562067563613,2
-2537.5031200824383,-572.0719821079812,9
-1930.5938250707954,1649.6100604948222,9
993.945830579535,-443.1043764701399,0
-554.7111551570238,-138.87407299070813,5
2327.1676102577835,-2235.329559064588,3
-2032.5126910617348,1837.2858174971361,4
1954.5015317060504,-2562.9952752463832,3
3128.0121929991706,-1455.6216410411434,3
537.0752826603101,2974.4843303656753,6
-2629.8214225875627,-564.0951178392118,7
641.2503844169581,-3086.2857169904814,2
-2781.2583589065807,1389.6144376316633,7
3402.329843357698,1296.7695378772887,0
580.6694020285735,945.3616616241729,5
-1419.7284592865838,2199.8251979410566,9
4762.065203488377,1834.0681342473117,6
1351.9093860502815,277.83306910099776,8
3772.43333240926,1500.645293382446,0
-842.9048201831325,-646.5774601109291,1
-281.3795560730829,-2071.887889697627,5
-2151.422485132082,852.6840349548575,9
3859.105648033501,2297.0175012995865,0
90.94367381889558,-3045.517219676326,6
-850.6167690827391,2301.8316850120855,9
-1020.7189055500395,565.4788366871982,2
-2530.497894832645,1120.064604890002,7
-809.6045830093418,-1392.6988303489588,1
1396.7770377607255,-2029.819026905799,3
-1022.1742505673883,2815.7701659199574,4
-2355.0018986972627,2537.030321950324,7
-1014.2937374369892,-1645.6356679435562,8
772.4040172301167,-1793.4599482278945,8
-1616.3424182069107,717.0474674080347,9
-2043.0920106583437,504.7771546386894,9
2470.5531139470663,-284.59190207498267,5
3676.5222974702347,527.4035600435136,0
-1796.1677888773406,425.3126226584511,9
1202.669417327286,1105.2026628849599,6
1166.178097825732,2108.6676964627013,6
-1225.6768441746601,-2793.7994665532747,1
-1357.6416635905648,2003.5394744581474,7
-1110.5738743141083,2324.4171005270246,9
-1904.49990379847,1366.1322500472604,4
1032.551840396318,-1036.6249427344314,8
-400.8707798931492,-986.7221395326369,5
-1296.8540490953162,-1149.8069631498877,1
-2313.662521705681,2022.4606726850661,4
-1877.8459939163324,2195.456056457892,7
-2147.941526069412,1302.8798133062342,7
3322.3404835441434,764.5996403152832,0
-28.981703743265342,-94.3209745401157,2
-762.5938460236052,550.2370524009016,2
-2075.441127489892,1423.7962771877162,9
-991.5637110434235,401.1693688612447,5
-2766.3452351157453,1016.3902054943645,7
-660.7425159045562,-797.8362870535976,1
4748.681693218926,1519.559255806494,0
-1697.8974630392709,364.42344842189726,9
-1310.9391038925191,830.1963940906346,5
-1219.1057107764284,2546.9554147880654,4
3891.054932906345,-242.1617175420079,5
2960.921751394815,2178.995797223633,5
-982.5985640584889,3122.0164047247085,7
-1260.0780283922613,-1964.8191923913273,4
-1980.125778017057,1113.9497202059742,9
-98.3499664479598,-25.167828573968926,6
1383.7816926304897,-534.5719150877443,3
3811.7063642467383,-399.71782450381505,8
-613.120118423359,-714.5754607379948,1
-1920.8305373188218,-2171.277853216108,7
-1263.9321744060187,446.2483648365001,8
1934.5505450861372,-227.92941406999253,5
-3168.302844345658,611.4463024687951,4
3094.2839675920036,-176.31868635400394,6
-1946.3599805544875,625.7998160368123,9
14.88283898240154,-1435.4762902904185,2
873.2394418373772,-1872.199751600427,3
4789.7523396527495,1733.1089101871144,0
-2575.6712877298746,190.2233695575194,7
-2876.7539166549263,-274.53339319371236,7
-963.2865306483833,-2879.1719733091313,1
-2391.507333260514,-665.5212733272754,4
2550.7330704787805,-222.1313717381404,5
-177.49657901404015,-3259.971280251451,3
-2143.633295601906,1293.561913504463,9
3288.8582209914152,895.2286594806985,0
-1763.530906514508,-565.2187735103116,7
-890.2858658391996,-2330.328268604369,1
1378.7332926954864,-569.0464943366029,3
-2760.126647337718,1217.7356227282364,4
3581.378560298728,705.8618442621906,0
-1911.3737926337687,1248.508047914076,7
-1708.3515697951518,2990.7434975535975,7
-586.4771728852324,4446.117719031173,9
-787.3144022081714,2946.9492607125576,7
75.53556399727343,-1171.722960329085,8
1600.4977219070333,-1554.9405301206516,3
-2181.3181837230936,779.0784954639323,4
1403.9061511453087,158.92393655660229,8
-2493.6564050630805,-173.68775605247905,4
-951.3840933029146,-1676.8098431896863,1
1729.1634083775107,-1987.2526208023307,3
-1228.4464188144257,3208.3338603055704,9
4075.8979023272364,2049.934283123042,0
-1709.936903066846,3069.777844604314,4
3686.596025071353,1845.6311181891126,0
2279.234592743175,-2187.6306588217144,3
-1247.9513933512587,2252.2902402846426,5
-2759.1815475608973,1493.847306191693,4
1390.5272601124639,-142.9120971918889,5
-2137.9087211477477,-1517.926005945975,7
2576.609930548886,2434.1426161835593,0
451.0689370913733,-2442.632058200001,8
4577.850194218449,1278.0855926662757,0
4580.231356048885,1375.0902537013508,0
127.6340326456627,105.76503656439053,2
2272.5753512952474,2490.270898699381,6
672.7509663380553,229.75860094447958,6
-1304.8118518181254,1592.9517607617868,4
-1960.6797174063593,-272.24989917375024,7
1518.6062789525706,-823.0391302808822,6
-1582.5554850299775,-2052.453279551087,1
-2309.415951271748,2710.554532815767,9
1461.3550484774682,-1210.0355006084683,6
2842.0359536778324,1182.1868338741947,0
2189.0350848706457,-1815.6545945472474,5
-281.0008728405483,-2212.92011537663,8
-1717.9359725507586,1414.9185748890677,7
-1347.1643451841237,-1807.8492826004954,1
-660.0871348030697,-1195.341862363722,3
-1379.0799714176542,1601.3366064226084,9
-420.0246829446201,-561.5957529579144,1
4754.734722950324,1279.443341737459,0
1637.7777079758955,-92.11649148447843,5
1142.079075995462,-503.6254167860786,2
950.2398327697186,1853.6470637742348,0
1501.7237617833623,297.440648689088,6
-1218.6425042041903,-2005.2331172927056,1
-805.0152807306537,-2322.752559493697,1
1348.2278801312125,-1606.5038422572331,8
1995.0317928809166,2231.341110391789,6
4768.345629323082,2319.91839303689,0
3827.299403496325,792.9144415508171,0
1590.362663002191,1089.4725620993568,6
4675.11043850433,2434.440460571345,0
-2183.2338028136073,66.01316840777734,4
-472.77980285489315,-6.8641395546492125,9
-1295.755837219319,2148.134670232411,9
-721.643842789233,-1091.577674456332,1
-689.044789027559,-457.1208641120477,1
4308.603080343896,3070.664095370152,0
-164.14586639347965,1018.150326606278,2
-248.78848069975666,-866.8049911138096,5
-1331.976636522477,-2468.923253023049,3
3292.148857462237,1540.7806494023746,0
-857.4669380374754,3657.0453565924345,9
-1885.7648494614227,1623.1706714930215,9
-3096.89087154475,835.1976355442339,4
1890.9963688877785,-1066.133020673987,3
-1792.3100493970471,1335.5132503024063,7
-1934.6392411592099,2212.750655477541,4
2240.0137813722563,-1165.7854027841142,5
3747.6671405865186,1132.74185458299,0
-1148.8697375021834,-1607.7502775079777,1
-1880.8442677991552,1735.8372385071461,9
-1107.817215797239,-2814.7278030942266,1
-1871.2685010406233,1728.4164918669846,4
1717.4069647536676,1755.807871455248,6
-1446.2751327621768,-639.9603754995942,5
-1040.782962249364,-409.25643064465487,2
-767.3679656191963,-1681.0167746360576,8
-817.8640370881592,-2585.3830230769686,1
-2302.4036373926197,825.9361826543263,7
-1272.0647269619235,1410.4946420127892,7
5165.093235564264,2013.623580096047,0
836.0738600806242,-1698.5330675678936,6
5467.417191962968,2515.9335473765977,0
1351.6290503524701,-710.7500132763696,6
-1334.8401409020398,2576.9547357519136,4
-1912.682982004336,-914.9905875919861,7
-2597.814018645955,-1157.8468813875943,7
2586.358703949099,-2480.587320340934,3
-777.749892445335,-585.751799709129,1
-1724.8417552738383,1734.2923455947282,9
4552.194636089366,1756.4025541057629,0
935.8291394638021,-1203.888251546303,6
1384.9456377256463,-634.6359044636087,5
-2081.350419222556,2006.0583501066756,4
-752.6991891051082,-1998.508921785527,1
-398.25434519189906,-2102.988470249071,8
2759.3893977993007,1554.47952214465,6
-90.95237703336144,-1098.898099177536,5
753.1135713682955,-688.5974661932519,2
3440.536416747591,609.3558389718594,5
2483.7925474100543,-1838.401261074035,3
-1264.2787820275216,-2263.9418463589377,1
351.19597620780024,467.7621853071334,6
358.53400484531744,-1175.3423181816447,6
-486.6919441991602,-283.68282528094124,8
-1584.9018289532175,1419.1000047582752,7
-1258.3688705708291,-2210.5058289732606,8
-2076.5314000462763,-782.8984027229018,9
-426.9991962358889,44.6512845517105,5
306.3727841918852,-2205.724798753916,3
-2075.985384498882,540.1724084068603,9
-1675.6978683802943,1397.8658286146065,9
-1587.655497310924,913.3249313514127,7
-1044.7985718824616,-1481.397722316395,1
-2283.124104467687,35.363801227703554,7
-2326.0132231728962,329.7149601840779,7
-448.83056403739397,-2368.313321569982,8
-149.74606588668223,249.41257986376849,3
-628.5712064584276,-2404.233171502249,8
-2157.4091904294432,-93.27279055800378,8
-1250.2625778361926,-995.7349036511324,8
5197.131698608842,1762.9400967736324,0
-74.92816574450313,-1677.420111829434,5
-1218.1465602158514,-1854.971481664333,1
-2013.004012738028,1607.9113832071441,4
934.5188963450589,-223.59052122080635,8
-1323.865698853174,1498.158521742945,9
4152.683106471945,2132.225850174393,0
4361.95176379676,2044.9608872371518,6
-239.00725280591868,-1876.3902558894167,8
-460.92798988064277,-912.1490717381345,1
108.54352472223975,-2445.411094868954,6
-11.841636169196589,3027.7898125364377,7
-2596.027404785353,33.05716145360207,7
1624.4494589378405,-82.58482945017418,5
-1637.8573451913778,43.989933979253934,2
1403.9121649711715,-1137.9779000705848,3
4434.858012392555,1891.6890907987133,0
-2022.211577788839,2620.6305027586473,7
-876.9371134484221,3487.730084615708,9
1148.1628667141981,652.3300542281561,6
-144.88813221459168,-3054.9915018177053,8
-383.7408996013807,-85.16139819297399,2
-865.8459081912918,-2536.8955278489316,8
4190.102528637055,1442.7720989712132,0
1905.0116324919359,909.1949656600683,6
-1406.182801492004,1261.709275469988,9
-1896.9270047277387,1357.8263823246855,9
-1566.1323122583626,-2053.8204007301574,1
-820.0882871140221,1313.9657934042134,5
650.4054699598667,310.2640335301753,5
-1627.3571644998322,1320.8044808239001,9
-815.2526400105583,3267.9364292979776,4
-2040.586253411439,3883.5857300719454,4
-1580.8321419899219,1392.6712352010584,9
2524.2546700844364,142.54016956680084,0
4767.20399395514,2266.209055031918,0
2670.1050053977556,-266.6785892767415,5
662.0111551589962,-106.05959262114098,6
1445.9553741025459,-1947.3561968112822,8
3242.6186078128003,3468.0495304068563,6
2795.235094950689,361.2786426414867,0
2619.782339860649,1398.2114290675902,0
322.3762599250995,-2226.858824810995,3
336.1853152871325,-650.759948168272,5
2115.5150589013388,1146.620346945625,0
-2603.8222109002195,-701.6908041594803,8
-609.268877637084,1061.8046040042652,9
-2141.5539273882296,-1500.9610104044496,2
1590.727752987571,-34.01122061796703,2
-2099.2607573453633,662.57183038798,4
-93.93086463162106,21.241836903106254,5
-1134.0213074120304,-1234.3228281482527,1
3463.9766244985803,2033.6109674131849,6
-1140.713711205721,-2736.1840923367004,1
1501.6699922409525,1512.6546410678136,2
-2395.856159195076,450.3625667602132,9
-1245.3763171489493,3808.4084852386613,4
3948.9557097935517,1827.4827866222959,0
-2674.3906094333947,2008.2856697123077,9
-1087.7685192096126,-2868.6707411100974,1
455.75893086921934,-945.5245902531524,6
-872.5601198400916,-1090.160548896193,1
3658.656921004786,1757.1862947369277,0
-1066.0384397120315,-136.97468452926975,5
-372.4687318275024,3682.302216911526,9
-1958.4751112713839,1247.1200008338735,7
-773.1183963153914,73.07012811720192,2
403.69189329554337,293.17468070301817,2
-804.8160696867598,-1195.718805793236,1
-2099.4372461151047,1747.7804586193565,4
-2309.725976924547,-244.50103291591515,7
-2083.8670373166237,1227.6457849637666,7
76.02708508261472,-1403.6052324463496,2
-1025.5179239365125,-1135.8827032132867,1
-1116.32534962124,-1129.271754494976,1
-2504.1350588875785,833.0953202441061,7
4944.615248331458,2836.460288286999,0
-693.019383952144,-972.6212783897314,2
-129.65050443337287,583.7851446355251,2
1065.7306200735206,774.8972392333976,6
907.9559341906926,-1195.7580916930892,3
3700.3889778411576,1466.3685055045617,0
-307.27962783450533,-1357.5448885060935,8
-1903.0099698429126,2106.0753595388014,7
3722.9011592507836,-1741.887958477485,8
-2159.255544927178,993.6939978607683,9
-2941.6736881591105,990.6519152285044,4
-2317.7336568135047,749.9160784896883,2
-316.0409502354978,-271.704275655132,1
-44.19970251635153,-180.5967132476951,0
4068.505327293983,2268.27158262347,0
-855.1469585867226,-189.12139793016377,3
-1738.6580878953184,399.1971009764892,9
-1188.910687204361,-2610.4708196976653,8
-2233.552715041864,-202.43999535025762,4
797.1080731009542,-88.0328074723027,3
-405.0946632839194,-1083.2255172349142,2
-2171.1835002128078,-1342.3977189613745,9
-1661.6636750023479,2124.1553229929073,7
-1531.8303219719696,2384.8177585122007,7
-2439.705248606005,1458.8264405247942,4
1089.268981455546,-1278.9978308102661,3
-3062.8121165365396,1171.1152743258501,7
2491.3279260814156,2261.7934474181093,6
-1019.690129554253,2677.7135918909103,7
-636.2956839668336,-1820.7999493033637,1
1106.7151918332008,2746.799689321783,6
-2285.060238702966,1531.621676239649,4
-1194.2660005283296,1868.3768720426983,7
-2689.150753370762,558.3091106336765,4
-521.9832460322737,-597.7839504333507,5
-1932.1027785438307,36.28589302736331,2
-2522.3560111785955,232.39488750798324,9
-2195.730945242005,1453.5887298556067,9
767.4096989495027,-1913.8850735405197,8
1311.2360001211057,-1397.2580989832454,3
-461.7251948901206,146.94512781978884,5
191.6429047358717,-3191.3535761934704,8
-1075.779808896228,-962.506048585869,1
342.50993466510585,-2694.026084296926,2
-842.2011895544275,-2377.3115706560575,1
-1858.980232108801,951.6990896717634,9
1840.7433346857297,-2245.7938557365537,3
-2053.918617910792,2454.8359819879583,4
-1181.7789358985242,1767.6893871582474,7
-1976.4573722405182,1321.2119153890085,4
-2623.566831254226,-230.38003937085907,7
-2291.3421926035294,-738.1537723866066,4
4750.491475722561,1784.9698207066851,0
2425.8849357801364,73.24554685103597,5
-1370.9111752433835,-1779.516266226419,1
-2265.034406632495,2380.500071617065,4
-2192.6745141948677,1669.5253138477738,4
-1652.467798167607,1235.1436712146049,7
2209.112650389118,-1097.023111428734,3
1341.401567476886,-1431.0886379652798,3
-1667.1299123108822,3711.5568026913666,4
-1520.899325483133,-1955.3643728085422,2
-882.8163968460841,-1238.588514361613,2
-385.17898706890855,-346.0785890166396,1
-2424.4208609268076,858.9867880044842,9
-1635.6680104275356,555.0838564820424,2
-1130.8114790373108,-759.2903971954876,1
4871.625646636114,2268.949751705821,0
-1266.0908063777217,-1385.9057582131222,1
-758.0740079492151,2799.03263634752,4
370.6026161150412,280.63300549163074,5
-1233.1897868915848,-875.7695757802727,8
4592.034654819295,1712.0494234256464,0
1123.1722887725348,744.3206064972965,2
-1668.934337316124,1625.0946359855948,9
2944.045542440986,-1253.6123952529488,8
1676.6445338696362,355.2947659409633,5
137.0624829432376,-2131.710013148984,3
-1266.6430480440292,1367.2755749228593,9
-1837.32248793432,185.1811026554409,4
-708.871859818161,-1240.6155678070918,5
-715.6546048146281,-565.9602421645678,1
-990.4003588904469,-779.4782466838354,3
-2849.0165061267135,1285.574782752054,9
-1082.173938862766,-2615.6070349747706,1
-465.26098431673535,923.6058045688166,2
-661.5332249612202,-827.8878622938965,8
1256.7764310918228,-2138.792508010498,8
-807.1422442656557,-2013.0879766749704,1
3032.603067673449,1356.0231348626385,6
-684.638186894505,32.672518988871495,2
-791.0655084097515,-3284.1199514060563,8
3005.637550246154,-65.2660253575187,0
-825.5675883955117,-844.7462023797548,8
3342.8250328708546,1114.9080975224206,0
-2523.9169751470035,-1213.9334289968863,7
-1895.5138043805164,1704.3369355890406,7
-636.3210847874618,649.3654223240804,6
-610.4353265222198,-2176.886457857615,2
-1577.051033496074,999.1369689845902,9
-202.82575317457105,-326.37539350246277,5
-2125.147015838757,-733.8200485659332,7
2370.013818165583,-1168.601972659518,3
1591.058859709667,1655.4502485375094,6
-2039.5480099518156,2094.1089485595544,7
-2220.331867600161,-1136.1108644376811,7
-12.468693217758876,465.44780715255195,2
-1873.5839089297606,-357.19199593389254,7
1832.6066666253569,1272.654935859364,0
-2942.4846606373885,977.8226169233377,4
-1493.3196112161684,-1299.9546482112992,2
-1630.6162113576383,3241.018277593951,4
-162.5356244880804,4365.960401215463,9
299.6075896439591,-1829.6813608343211,3
953.696124941495,-714.0621514935654,2
-904.0743677530443,160.34820431701678,7
101.86123904519722,-633.2969671136897,6
807.3453854808873,187.13938871244216,2
1231.3797507729987,2480.55200394139,6
-1658.2662990429465,230.78644620616893,8
-1330.104922815624,2255.478741776848,4
-1508.9769481524938,3917.838355777996,4
1373.691299895796,-1125.400596654383,6
835.8345214613445,2644.119254016567,0
5901.748874634976,1776.8613125700954,0
-1216.8779606926946,727.163710930861,7
-2235.4460740387003,-328.9186769806526,5
-775.1877622288569,-542.404080831384,8
-2103.5605372957702,-1033.209772808233,4
595.6027627753133,1160.3154600122973,6
4460.453388613375,1432.2389894764663,0
3233.6759173230407,2473.031328406917,6
-1853.3762281264344,2860.4448631048845,7
-1182.1614582772092,3269.0684499593513,7
-102.37078224433964,-122.96301497383452,5
-2488.376598088735,-38.958306082622045,4
-1064.109153059157,1469.565470751942,9
-2541.4006977185545,-743.5509768417877,7
1146.9570018758836,1996.6328502565189,6
-1449.4115846291115,-780.7965908108354,8
2985.982028044765,2748.888559081447,0
472.50385738679967,-2359.879480060356,8
-2292.7696241688855,-1407.915131504853,4
-829.1435044767469,-356.8460756396077,5
612.411888988616,-2891.736452835537,3
2409.9826203309917,2655.4696774299373,0
-2045.7584944031921,3005.72487857149,9
3584.256335822193,1625.859862466465,0
3375.58410279738,1349.7042626695932,0
-40.89378932277265,-2306.7709497870756,8
-2158.3303486661416,-437.0284322452698,4
5800.530348827623,2501.901440333105,0
562.3236603084576,-2019.0914312189875,5
441.56478048184795,-107.67851285702508,6
-1425.4363008035898,1182.2078709288676,9
-2347.190334399142,121.52980526343222,7
557.3452770500548,-2915.3407790912247,6
-609.0865277648613,-957.9028182840286,1
-640.686953918484,1979.9883781447081,2
1252.3137768656936,101.00862440325773,6
-661.600351493824,-369.51208389365644,8
-1772.5227760917517,952.6303044494317,7
675.3547222189685,-456.0049596900827,3
-761.0962801246559,-2152.4370606513976,1
2838.678150069011,-1913.529068316829,3
-1389.975705662912,-2246.5518335139627,7
1927.0189317979305,1340.0705334312788,6
-99.1625388033002,53.550772139459966,5
1992.2513878051338,-1917.4317371954019,8
-765.3705612227858,-1460.1240709494145,8
-1437.3987500741366,-2408.723813656146,1
-1099.324495334897,-28.368377222715523,5
-2256.445905390383,2732.031763556865,4
-1176.454135135662,-3222.035200813408,1
-737.0818182024557,-495.43357794676126,1
-545.3348308352241,1278.001784959352,8
-2053.3711946324847,321.2217797271471,4
-516.9559260584857,-595.8463446775582,2
4461.387574322785,61.832454406628244,5
1071.2234080826609,260.9319365469868,5
-2237.674767268868,283.7746195467275,7
-2202.7056014193163,-1161.262977249258,7
-1328.374199350783,2327.0202480096264,4
218.68783976680248,1428.7524533448257,6
-2547.467653876974,1336.1454036682935,7
