8.332324981689453125e+00,6.970426082611083984e+00,8.750597000122070312e+00,7.302397251129150391e+00,3.327474832534790039e+00
1.465340495109558105e+00,5.884706020355224609e+00,6.892181396484375000e+00,4.350819110870361328e+00,5.012002944946289062e+00
9.607342720031738281e+00,8.411834716796875000e+00,6.771174907684326172e+00,7.889799118041992188e+00,6.118717670440673828e+00
6.472622394561767578e+00,6.496567726135253906e+00,6.675357341766357422e+00,3.914333581924438477e+00,4.300180435180664062e+00
1.202370929718017578e+01,4.219350337982177734e+00,7.566128253936767578e+00,5.197617053985595703e+00,5.760739326477050781e+00
6.385081291198730469e+00,8.421317100524902344e+00,8.013583183288574219e+00,4.091701030731201172e+00,6.067749500274658203e+00
1.168267130851745605e+00,5.335840702056884766e+00,7.218562602996826172e+00,4.607763767242431641e+00,3.948758840560913086e+00
2.458945274353027344e+00,5.516372680664062500e+00,2.650821924209594727e+00,5.439481735229492188e+00,6.396103382110595703e+00
8.204557418823242188e+00,7.592975616455078125e+00,8.873059272766113281e+00,6.858883857727050781e+00,2.808300256729125977e+00
7.278274059295654297e+00,7.127067089080810547e+00,9.257009506225585938e+00,7.004251003265380859e+00,2.871969938278198242e+00
3.918722867965698242e+00,6.455754280090332031e+00,2.875926733016967773e+00,5.463703155517578125e+00,5.155883789062500000e+00
1.204953575134277344e+01,3.685362815856933594e+00,6.434668064117431641e+00,5.190913200378417969e+00,6.290768623352050781e+00
3.144724667072296143e-01,5.200675964355468750e+00,7.062180519104003906e+00,4.350536346435546875e+00,4.520002365112304688e+00
1.016389560699462891e+01,8.246489524841308594e+00,6.485802173614501953e+00,6.968020439147949219e+00,2.941508531570434570e+00
8.743440628051757812e+00,8.495834350585937500e+00,6.730008602142333984e+00,4.172987461090087891e+00,4.833287239074707031e+00
1.175235748291015625e+01,3.793120622634887695e+00,6.540729522705078125e+00,5.336179256439208984e+00,6.706573963165283203e+00
2.084401845932006836e+00,5.867263793945312500e+00,6.749873638153076172e+00,4.634778976440429688e+00,4.632457256317138672e+00
8.229268074035644531e+00,7.384467601776123047e+00,8.617812156677246094e+00,6.869807720184326172e+00,2.853241443634033203e+00
7.200201511383056641e+00,5.565953254699707031e+00,6.348440647125244141e+00,4.732681751251220703e+00,3.934778213500976562e+00
1.184512710571289062e+01,4.489315986633300781e+00,8.282943725585937500e+00,6.395127773284912109e+00,4.680645942687988281e+00
1.139445304870605469e+01,4.514440536499023438e+00,7.844726085662841797e+00,6.350272655487060547e+00,6.103572845458984375e+00
1.161547851562500000e+01,2.409502506256103516e+00,6.823865413665771484e+00,5.669996261596679688e+00,7.728044986724853516e+00
1.212492752075195312e+01,4.190380573272705078e+00,6.047835826873779297e+00,5.197310447692871094e+00,5.434416770935058594e+00
7.417049407958984375e-01,5.545088768005371094e+00,6.492169380187988281e+00,4.262307643890380859e+00,5.495165824890136719e+00
1.058430099487304688e+01,7.565208435058593750e+00,6.750384330749511719e+00,6.128998279571533203e+00,2.256972074508666992e+00
1.232758903503417969e+01,3.432878732681274414e+00,6.117899894714355469e+00,4.975219726562500000e+00,5.731318950653076172e+00
8.005001068115234375e+00,8.354852676391601562e+00,6.950503826141357422e+00,4.076772212982177734e+00,6.190779685974121094e+00
2.847622632980346680e+00,5.744073390960693359e+00,2.838770389556884766e+00,5.553171157836914062e+00,6.537230014801025391e+00
1.557787537574768066e+00,5.825162887573242188e+00,6.673232078552246094e+00,4.452064037322998047e+00,5.070121765136718750e+00
1.699011564254760742e+00,5.700523376464843750e+00,6.990060329437255859e+00,4.635338783264160156e+00,4.396669387817382812e+00
1.417554736137390137e+00,5.596491813659667969e+00,7.197008609771728516e+00,4.524816036224365234e+00,4.209012508392333984e+00
1.192929458618164062e+01,4.669374465942382812e+00,6.920093536376953125e+00,5.291748046875000000e+00,5.246615409851074219e+00
3.755135774612426758e+00,6.347872257232666016e+00,3.068406820297241211e+00,5.787841320037841797e+00,6.108890533447265625e+00
6.109460830688476562e+00,8.453345298767089844e+00,7.923850536346435547e+00,4.210311889648437500e+00,6.261372566223144531e+00
4.116829872131347656e+00,6.556833267211914062e+00,3.178835391998291016e+00,5.574484348297119141e+00,5.474431514739990234e+00
1.178051280975341797e+01,5.025663852691650391e+00,7.079600334167480469e+00,5.726508140563964844e+00,4.825143337249755859e+00
1.189904212951660156e+01,4.696204185485839844e+00,7.400316715240478516e+00,5.624099731445312500e+00,5.632101058959960938e+00
1.164498615264892578e+01,3.015825271606445312e+00,6.692317008972167969e+00,5.791600227355957031e+00,7.564728260040283203e+00
7.724663734436035156e+00,8.548111915588378906e+00,6.980371475219726562e+00,4.041675090789794922e+00,5.836449146270751953e+00
3.925959825515747070e+00,6.280187606811523438e+00,2.802953720092773438e+00,5.475327014923095703e+00,5.662901878356933594e+00
4.146649837493896484e+00,6.598903656005859375e+00,2.943878412246704102e+00,5.656705379486083984e+00,5.234867572784423828e+00
9.830348968505859375e+00,8.348952293395996094e+00,6.831654071807861328e+00,7.971510410308837891e+00,5.131047248840332031e+00
1.154445552825927734e+01,3.483239650726318359e+00,7.348770141601562500e+00,5.312509536743164062e+00,7.237455368041992188e+00
6.979176521301269531e+00,6.119832515716552734e+00,6.324982166290283203e+00,3.950906753540039062e+00,4.040570735931396484e+00
8.598471641540527344e+00,7.870549201965332031e+00,8.218802452087402344e+00,7.006686210632324219e+00,3.667445421218872070e+00
3.702067852020263672e+00,6.452297210693359375e+00,3.283723831176757812e+00,5.422401428222656250e+00,5.515966892242431641e+00
6.203865051269531250e+00,8.122783660888671875e+00,7.767272949218750000e+00,4.709635257720947266e+00,5.911493301391601562e+00
1.169304466247558594e+01,4.012132644653320312e+00,6.508954048156738281e+00,5.902891159057617188e+00,6.888992786407470703e+00
1.157294368743896484e+01,3.767375707626342773e+00,7.592196464538574219e+00,5.765778064727783203e+00,7.039134979248046875e+00
1.002210426330566406e+01,8.838450431823730469e+00,6.416699409484863281e+00,7.748297214508056641e+00,4.676311492919921875e+00
1.923546552658081055e+00,5.886593341827392578e+00,6.829926967620849609e+00,4.537914276123046875e+00,4.675603866577148438e+00
1.183558845520019531e+01,4.177666664123535156e+00,6.643191814422607422e+00,5.343893527984619141e+00,6.114625453948974609e+00
7.993748664855957031e+00,7.082222938537597656e+00,9.159238815307617188e+00,6.926520824432373047e+00,2.393583059310913086e+00
7.996523380279541016e+00,8.390076637268066406e+00,6.992587566375732422e+00,3.700430631637573242e+00,5.437323093414306641e+00
7.011324405670166016e+00,6.826634883880615234e+00,6.317795276641845703e+00,4.115022182464599609e+00,5.289925098419189453e+00
1.159353733062744141e+01,3.733837127685546875e+00,6.692668437957763672e+00,5.906014442443847656e+00,7.227283477783203125e+00
1.188782596588134766e+01,3.427051067352294922e+00,6.339867115020751953e+00,5.314405918121337891e+00,6.759675979614257812e+00
1.138077449798583984e+01,3.599025011062622070e+00,6.770184040069580078e+00,5.453279495239257812e+00,7.283080101013183594e+00
1.202536487579345703e+01,3.553997278213500977e+00,6.205726146697998047e+00,5.322107791900634766e+00,6.475903511047363281e+00
7.645401954650878906e+00,8.232850074768066406e+00,6.987624168395996094e+00,4.135981559753417969e+00,5.946293354034423828e+00
7.922839641571044922e+00,6.938673496246337891e+00,9.292910575866699219e+00,6.786989688873291016e+00,2.140120983123779297e+00
1.153515148162841797e+01,2.952648878097534180e+00,6.792242050170898438e+00,5.814590454101562500e+00,7.735952854156494141e+00
6.003169059753417969e+00,7.359773635864257812e+00,6.827353000640869141e+00,3.985470294952392578e+00,5.626163959503173828e+00
1.162558174133300781e+01,4.200024604797363281e+00,7.047667503356933594e+00,6.128152370452880859e+00,6.593250751495361328e+00
6.050781250000000000e+00,7.950878143310546875e+00,7.630674839019775391e+00,4.423210620880126953e+00,5.942152500152587891e+00
9.899378776550292969e+00,8.242988586425781250e+00,6.821987628936767578e+00,7.903877735137939453e+00,5.278693675994873047e+00
6.248061656951904297e+00,8.304780006408691406e+00,7.689216613769531250e+00,3.897458076477050781e+00,6.717265605926513672e+00
6.441014289855957031e+00,7.281252384185791016e+00,6.770636081695556641e+00,4.075900554656982422e+00,5.481625556945800781e+00
1.166358089447021484e+01,4.680883407592773438e+00,6.737183094024658203e+00,5.700040817260742188e+00,6.021193504333496094e+00
7.991308689117431641e+00,6.592456817626953125e+00,9.168458938598632812e+00,7.124918460845947266e+00,2.383659362792968750e+00
1.012542915344238281e+01,8.617595672607421875e+00,6.566745758056640625e+00,7.444623947143554688e+00,3.403244256973266602e+00
9.773526191711425781e+00,8.228081703186035156e+00,6.839763641357421875e+00,7.860839366912841797e+00,5.693261623382568359e+00
8.743674278259277344e+00,7.739548683166503906e+00,8.457270622253417969e+00,6.796610832214355469e+00,3.287210464477539062e+00
9.393651962280273438e+00,8.974417686462402344e+00,6.722068309783935547e+00,8.199739456176757812e+00,5.455349922180175781e+00
8.436197280883789062e+00,8.550761222839355469e+00,6.845222949981689453e+00,3.866497278213500977e+00,5.160919189453125000e+00
8.331142425537109375e+00,7.655169486999511719e+00,8.710344314575195312e+00,6.666227340698242188e+00,3.183336257934570312e+00
1.150325298309326172e+01,5.293387413024902344e+00,7.654728889465332031e+00,6.348287582397460938e+00,4.618768692016601562e+00
1.294101357460021973e+00,5.463572025299072266e+00,7.245307922363281250e+00,4.550119876861572266e+00,4.020242214202880859e+00
1.134905910491943359e+01,4.178588867187500000e+00,6.963292598724365234e+00,5.797034740447998047e+00,7.154551029205322266e+00
5.663013458251953125e-01,5.291569232940673828e+00,6.825020790100097656e+00,4.468151569366455078e+00,4.760278701782226562e+00
3.769450426101684570e+00,6.476801872253417969e+00,3.268058538436889648e+00,5.421543598175048828e+00,5.460694789886474609e+00
5.494627952575683594e+00,8.277535438537597656e+00,7.889222621917724609e+00,4.124673366546630859e+00,6.246649742126464844e+00
5.949334144592285156e+00,7.669243812561035156e+00,6.953433513641357422e+00,3.904458522796630859e+00,6.117635250091552734e+00
8.213451385498046875e+00,6.933616638183593750e+00,8.850310325622558594e+00,7.272435665130615234e+00,2.975380659103393555e+00
8.512974739074707031e+00,6.595477104187011719e+00,8.751749992370605469e+00,7.302238941192626953e+00,3.076832532882690430e+00
5.925672531127929688e+00,7.622287273406982422e+00,6.862646579742431641e+00,3.885406494140625000e+00,6.059802532196044922e+00
1.007095718383789062e+01,8.364473342895507812e+00,6.754591941833496094e+00,7.382172584533691406e+00,3.094294786453247070e+00
9.898420333862304688e+00,8.561005592346191406e+00,6.783059597015380859e+00,7.731505393981933594e+00,3.660844802856445312e+00
1.200924491882324219e+01,4.291515827178955078e+00,6.234079360961914062e+00,5.242372035980224609e+00,5.604187488555908203e+00
5.999342918395996094e+00,7.191226482391357422e+00,6.736651897430419922e+00,3.736992120742797852e+00,5.707314491271972656e+00
8.032111167907714844e+00,7.417287349700927734e+00,9.044317245483398438e+00,6.934183120727539062e+00,2.663369894027709961e+00
8.567168235778808594e+00,7.542953014373779297e+00,8.432070732116699219e+00,7.337444782257080078e+00,3.572237968444824219e+00
1.157880878448486328e+01,4.278994560241699219e+00,7.295169830322265625e+00,5.512776851654052734e+00,6.667653083801269531e+00
6.193259239196777344e+00,8.545049667358398438e+00,7.956140041351318359e+00,3.679905891418457031e+00,6.392054080963134766e+00
4.700738430023193359e+00,6.810900211334228516e+00,3.449279069900512695e+00,5.573415279388427734e+00,5.062206268310546875e+00
8.232102394104003906e+00,6.912720680236816406e+00,8.936527252197265625e+00,7.227540493011474609e+00,2.845736265182495117e+00
1.165151977539062500e+01,3.635883569717407227e+00,7.650733947753906250e+00,5.548566341400146484e+00,6.991366863250732422e+00
1.147681045532226562e+01,3.392206668853759766e+00,7.730673789978027344e+00,5.853764533996582031e+00,7.352058887481689453e+00
6.599036693572998047e+00,6.881803989410400391e+00,6.441882610321044922e+00,3.894932985305786133e+00,5.293921947479248047e+00
6.330113887786865234e+00,8.341033935546875000e+00,8.062398910522460938e+00,3.944195270538330078e+00,5.341522216796875000e+00
1.217815971374511719e+01,4.273906707763671875e+00,5.907626628875732422e+00,5.239756107330322266e+00,5.281358242034912109e+00
7.410146713256835938e+00,8.473242759704589844e+00,7.142154693603515625e+00,4.252767562866210938e+00,5.903678417205810547e+00
1.126104736328125000e+01,4.298712730407714844e+00,8.381668090820312500e+00,6.751555919647216797e+00,6.117055416107177734e+00
6.096904277801513672e+00,8.136111259460449219e+00,8.105094909667968750e+00,4.166794300079345703e+00,4.787608146667480469e+00
6.308619976043701172e+00,8.240884780883789062e+00,7.642020225524902344e+00,3.951215982437133789e+00,6.741479873657226562e+00
1.158839702606201172e+01,3.400579929351806641e+00,8.601414680480957031e+00,6.636954307556152344e+00,6.191959857940673828e+00
1.137495326995849609e+01,4.378796100616455078e+00,7.884482860565185547e+00,6.427853584289550781e+00,6.379469871520996094e+00
1.203698158264160156e+01,4.396749973297119141e+00,7.086360454559326172e+00,5.153105258941650391e+00,5.594462394714355469e+00
3.425750136375427246e-01,5.020714282989501953e+00,7.000809192657470703e+00,4.446949958801269531e+00,4.301207065582275391e+00
1.013962936401367188e+01,8.265000343322753906e+00,6.715947628021240234e+00,7.164374351501464844e+00,2.813847541809082031e+00
8.495590209960937500e+00,8.526597023010253906e+00,6.793681621551513672e+00,3.917463779449462891e+00,5.132395267486572266e+00
4.602511525154113770e-01,5.384188175201416016e+00,7.074831962585449219e+00,4.317348003387451172e+00,4.695704460144042969e+00
6.934559345245361328e+00,7.379338264465332031e+00,6.671345710754394531e+00,4.075119972229003906e+00,5.941684722900390625e+00
2.787474393844604492e+00,5.859025478363037109e+00,2.792350530624389648e+00,5.628105163574218750e+00,6.162747859954833984e+00
4.327681958675384521e-01,5.494024276733398438e+00,6.791213989257812500e+00,4.172430515289306641e+00,5.233080863952636719e+00
9.577109336853027344e+00,8.075809478759765625e+00,7.037639141082763672e+00,7.687393665313720703e+00,5.565073490142822266e+00
7.673164367675781250e+00,8.388269424438476562e+00,6.980154991149902344e+00,3.967591285705566406e+00,5.556523799896240234e+00
1.096445694565773010e-01,4.950612068176269531e+00,6.874754905700683594e+00,4.376480102539062500e+00,4.516286849975585938e+00
2.156426906585693359e+00,5.309374332427978516e+00,2.635263204574584961e+00,5.411472797393798828e+00,6.427300930023193359e+00
9.543743133544921875e+00,8.605765342712402344e+00,6.653180599212646484e+00,7.873534202575683594e+00,6.422089099884033203e+00
9.345855712890625000e+00,9.079139709472656250e+00,6.475256919860839844e+00,8.011445999145507812e+00,6.339177608489990234e+00
7.549883365631103516e+00,8.226398468017578125e+00,6.964180469512939453e+00,4.099958896636962891e+00,6.546948909759521484e+00
5.477527618408203125e+00,8.042472839355468750e+00,7.646918296813964844e+00,4.188043117523193359e+00,5.975350379943847656e+00
7.569619178771972656e+00,8.034455299377441406e+00,6.833619117736816406e+00,4.490952968597412109e+00,5.547684192657470703e+00
7.979085445404052734e+00,6.885607242584228516e+00,9.249040603637695312e+00,6.970914363861083984e+00,2.119334459304809570e+00
1.192562484741210938e+01,4.446053504943847656e+00,7.261915683746337891e+00,5.234709262847900391e+00,5.169904708862304688e+00
1.132096004486083984e+01,3.635079145431518555e+00,7.169415950775146484e+00,5.920578002929687500e+00,7.592775821685791016e+00
7.102190971374511719e+00,7.238037109375000000e+00,6.574004650115966797e+00,4.241766929626464844e+00,5.508491516113281250e+00
9.879989027976989746e-01,5.507349014282226562e+00,7.277759075164794922e+00,4.389756679534912109e+00,4.291094779968261719e+00
1.037355327606201172e+01,8.006844520568847656e+00,6.741615772247314453e+00,7.310212135314941406e+00,3.607565879821777344e+00
7.985951423645019531e+00,6.655825138092041016e+00,9.260098457336425781e+00,6.987216949462890625e+00,2.169292211532592773e+00
1.017355537414550781e+01,8.203795433044433594e+00,6.724742889404296875e+00,7.286224842071533203e+00,3.119135379791259766e+00
5.457731246948242188e+00,8.129187583923339844e+00,7.504646778106689453e+00,3.669622182846069336e+00,6.777972698211669922e+00
9.872589111328125000e+00,8.608676910400390625e+00,6.622726440429687500e+00,7.978847503662109375e+00,5.444177150726318359e+00
1.155559635162353516e+01,3.894505023956298828e+00,8.613372802734375000e+00,6.752151489257812500e+00,5.948094367980957031e+00
8.831899642944335938e+00,8.464018821716308594e+00,6.737573623657226562e+00,4.261775016784667969e+00,4.849144458770751953e+00
8.067741394042968750e+00,8.435130119323730469e+00,6.918434619903564453e+00,4.115386009216308594e+00,6.139013767242431641e+00
9.390104293823242188e+00,9.007414817810058594e+00,6.654849529266357422e+00,8.212263107299804688e+00,5.722745895385742188e+00
7.335192203521728516e+00,7.806507587432861328e+00,6.783681392669677734e+00,4.175347805023193359e+00,5.863707065582275391e+00
7.983264446258544922e+00,8.360794067382812500e+00,6.969178676605224609e+00,4.111292362213134766e+00,6.337461948394775391e+00
1.133853721618652344e+01,3.261111259460449219e+00,7.473460674285888672e+00,5.702059268951416016e+00,7.729130744934082031e+00
1.146780204772949219e+01,4.274847030639648438e+00,7.383125782012939453e+00,5.845214843750000000e+00,6.802710533142089844e+00
7.650459766387939453e+00,8.139654159545898438e+00,7.013169765472412109e+00,4.361223220825195312e+00,6.516447544097900391e+00
6.710089683532714844e+00,8.388182640075683594e+00,7.361032962799072266e+00,3.862262010574340820e+00,6.295905590057373047e+00
1.154325976967811584e-01,5.163994789123535156e+00,6.924130439758300781e+00,4.245550155639648438e+00,4.798511505126953125e+00
1.016127204895019531e+01,8.259760856628417969e+00,6.704745769500732422e+00,7.123528957366943359e+00,2.770004034042358398e+00
6.059228420257568359e+00,7.310478687286376953e+00,6.745879173278808594e+00,4.044495582580566406e+00,5.508350372314453125e+00
1.140086555480957031e+01,4.928261280059814453e+00,8.382761001586914062e+00,6.629666328430175781e+00,4.657428741455078125e+00
1.231277084350585938e+01,3.680072784423828125e+00,6.064206123352050781e+00,4.988744258880615234e+00,5.412859916687011719e+00
6.361792564392089844e+00,8.520962715148925781e+00,8.161438941955566406e+00,3.894384384155273438e+00,5.734278202056884766e+00
1.152971076965332031e+01,5.173666477203369141e+00,7.581409454345703125e+00,6.322615146636962891e+00,4.937542915344238281e+00
1.160192775726318359e+01,4.066506385803222656e+00,6.498014450073242188e+00,5.667865753173828125e+00,6.755733013153076172e+00
1.143621063232421875e+01,4.186340808868408203e+00,6.670445919036865234e+00,5.240432262420654297e+00,7.134744167327880859e+00
1.142168235778808594e+01,3.136713266372680664e+00,6.921673297882080078e+00,5.802407264709472656e+00,7.793915748596191406e+00
1.025013637542724609e+01,8.339856147766113281e+00,6.624462127685546875e+00,7.464172363281250000e+00,3.712168216705322266e+00
1.207963562011718750e+01,4.543493270874023438e+00,7.073350906372070312e+00,5.155414581298828125e+00,4.614296913146972656e+00
7.643274784088134766e+00,7.181083202362060547e+00,8.929253578186035156e+00,7.251813411712646484e+00,3.360876321792602539e+00
7.856499195098876953e+00,6.742624759674072266e+00,9.336554527282714844e+00,6.799805641174316406e+00,2.061661005020141602e+00
9.753235816955566406e+00,8.676061630249023438e+00,6.536746978759765625e+00,7.848265171051025391e+00,6.065331459045410156e+00
7.042052745819091797e+00,6.557630062103271484e+00,6.168836593627929688e+00,4.065342426300048828e+00,5.115884304046630859e+00
8.594176173210144043e-01,5.204245567321777344e+00,7.255458354949951172e+00,4.548928260803222656e+00,3.923353433609008789e+00
1.173163700103759766e+01,4.276643753051757812e+00,6.500195026397705078e+00,5.777164459228515625e+00,6.423880577087402344e+00
3.797027587890625000e+00,6.500864028930664062e+00,3.296186685562133789e+00,5.467221736907958984e+00,5.520856857299804688e+00
5.938731670379638672e+00,7.267025947570800781e+00,6.799334526062011719e+00,3.904900789260864258e+00,5.597041130065917969e+00
1.042523860931396484e+01,8.129273414611816406e+00,6.598950386047363281e+00,7.206756114959716797e+00,3.334988355636596680e+00
3.631317615509033203e+00,6.357181549072265625e+00,2.761232376098632812e+00,5.689659595489501953e+00,5.415322303771972656e+00
3.008462190628051758e+00,5.892416477203369141e+00,2.944725275039672852e+00,5.582645416259765625e+00,6.480020046234130859e+00
7.847720623016357422e+00,8.418400764465332031e+00,6.986478805541992188e+00,4.173090457916259766e+00,6.269585609436035156e+00
5.653039455413818359e+00,8.269598960876464844e+00,8.099465370178222656e+00,3.921627998352050781e+00,5.255205154418945312e+00
8.955386161804199219e+00,7.144036293029785156e+00,8.417542457580566406e+00,7.231440544128417969e+00,3.645031213760375977e+00
7.569092750549316406e+00,7.100790500640869141e+00,9.104423522949218750e+00,7.258880615234375000e+00,2.964394092559814453e+00
6.842295646667480469e+00,6.277836322784423828e+00,6.320133209228515625e+00,3.867930412292480469e+00,4.414391994476318359e+00
8.302768707275390625e+00,7.005502700805664062e+00,8.814178466796875000e+00,7.329749107360839844e+00,3.177569389343261719e+00
8.624689102172851562e+00,8.486621856689453125e+00,6.726967334747314453e+00,4.012207508087158203e+00,4.817107200622558594e+00
1.015661716461181641e+01,8.401863098144531250e+00,6.634077548980712891e+00,7.626896381378173828e+00,4.128435134887695312e+00
4.001571655273437500e+00,6.542963981628417969e+00,2.887795209884643555e+00,5.575138092041015625e+00,5.186770439147949219e+00
1.852002501487731934e+00,5.870916843414306641e+00,6.916474342346191406e+00,4.494635581970214844e+00,4.608744621276855469e+00
8.680114746093750000e+00,6.911683082580566406e+00,8.596890449523925781e+00,7.345561981201171875e+00,3.308213233947753906e+00
1.189863204956054688e+01,4.887420654296875000e+00,7.000377178192138672e+00,5.478853225708007812e+00,4.610988140106201172e+00
1.208969211578369141e+01,4.209568977355957031e+00,7.138792514801025391e+00,4.944889068603515625e+00,5.597120285034179688e+00
2.260599851608276367e+00,5.954181671142578125e+00,6.563857078552246094e+00,4.655200481414794922e+00,4.789689064025878906e+00
6.763139247894287109e+00,6.811838626861572266e+00,6.339946269989013672e+00,3.970389842987060547e+00,5.354901790618896484e+00
5.822195053100585938e+00,8.594640731811523438e+00,8.162107467651367188e+00,3.783981084823608398e+00,6.189667701721191406e+00
1.142861366271972656e+01,3.882714271545410156e+00,7.363329887390136719e+00,5.687553882598876953e+00,7.303468704223632812e+00
5.823513031005859375e+00,8.560428619384765625e+00,8.138983726501464844e+00,3.699024438858032227e+00,6.213722705841064453e+00
